synthetic_id,herb_name,quality_level,collection_date,timestamp,authenticity_score,SS_voltage,Cu_voltage,Zn_voltage,Ag_voltage,Pt_voltage,temperature_c,humidity_percent,ph_value,tds_ppm,uv_intensity,moisture_percent,color_r,color_g,color_b,color_intensity,electrode_sum,electrode_ratio,conductivity,taste_sweet,taste_bitter,taste_pungent,taste_sour,taste_salty,taste_astringent,phyto_alkaloids,phyto_flavonoids,phyto_saponins,phyto_tannins,phyto_glycosides,generation_method,quality_factor,processing_timestamp
SYN-0723,Tulsi_Premium,high,2025-06-25,2025-06-25T00:00:00,98.0,1.38,0.853,1.63,2.207,1.93,30.1,74.3,6.85,607.1,1.9,14.6,57,133,101,97.0,8.0,1.4,1.647,40,27,73,21,14,55,10.443436695211341,8.935998312645875,13.108559412010372,6.304706173159108,5.216600317101963,advanced_synthetic,1.017,2025-09-26T05:40:23.421786
SYN-0724,Tulsi_Premium,high,2025-08-17,2025-08-17T00:00:00,98.0,1.362,0.787,1.531,2.048,1.764,30.6,85.6,6.36,1123.1,1.72,20.5,94,133,104,110.3,7.49,1.29,0.89,39,30,72,17,15,53,8.881399113445765,9.034238843813334,13.999462472612453,6.149822757043389,4.254843726840485,advanced_synthetic,0.953,2025-09-26T05:40:23.421862
SYN-0725,Honey_Wild,low,2025-06-12,2025-06-12T00:00:00,77.7,0.292,0.212,0.258,0.409,0.475,34.3,74.6,6.8,781.4,1.82,14.3,216,176,114,168.7,1.65,1.62,1.28,61,10,11,9,6,11,0.8960297768054272,1.5009143890170247,0.35556087313235707,0.5380481993396542,0.4081463097827483,advanced_synthetic,0.745,2025-09-26T05:40:23.421931
SYN-0726,Honey_Wild,low,2025-07-31,2025-07-31T00:00:00,82.5,0.243,0.208,0.243,0.375,0.476,36.9,89.8,6.56,745.3,1.68,19.4,189,172,106,155.7,1.54,1.96,1.342,57,5,9,10,5,16,0.8964371576963523,1.7653012624991176,0.4134162212601151,0.49411082232206655,0.34795682431103475,advanced_synthetic,0.712,2025-09-26T05:40:23.422047
SYN-0727,Honey_Wild,high,2025-05-13,2025-05-13T00:00:00,98.0,0.389,0.213,0.344,0.577,0.708,31.0,59.3,7.81,852.3,0.85,10.4,210,172,81,154.3,2.23,1.82,1.173,83,8,15,13,7,16,0.9913182685965951,2.6280896347464244,0.5820887900807977,0.9976903857968041,0.48901973364806883,advanced_synthetic,1.024,2025-09-26T05:40:23.422120
SYN-0728,Tulsi_Premium,medium,2025-03-13,2025-03-13T00:00:00,98.0,1.284,0.78,1.425,1.954,1.698,23.1,55.6,5.36,1322.0,1.22,17.0,107,154,84,115.0,7.14,1.32,0.756,39,30,68,19,17,50,9.414409004187393,9.939827742845559,13.543141976593889,5.757089759278311,4.645177836162206,advanced_synthetic,0.902,2025-09-26T05:40:23.422191
SYN-0729,Ginger_Fresh,medium,2025-03-03,2025-03-03T00:00:00,91.5,1.299,1.069,1.557,1.829,1.78,25.4,68.1,7.25,1084.0,2.84,23.2,184,182,166,177.3,7.53,1.37,0.922,26,20,80,34,14,22,2.087325317795443,5.619664284660353,3.6208648793289138,2.999323608791404,12.674014828889401,advanced_synthetic,0.901,2025-09-26T05:40:23.422269
SYN-0730,Turmeric_Organic,medium,2025-06-16,2025-06-16T00:00:00,98.0,1.336,1.013,1.411,1.745,1.598,29.4,75.5,6.83,1004.0,5.12,11.7,218,194,84,165.3,7.1,1.2,0.996,20,47,63,18,13,28,2.9275670638598954,10.631001052266537,4.072371233237768,3.874353519777522,7.564147068264325,advanced_synthetic,0.765,2025-09-26T05:40:23.422352
SYN-0731,Tulsi_Premium,high,2025-06-01,2025-06-01T00:00:00,98.0,1.384,0.806,1.535,2.046,1.801,28.3,70.2,6.01,791.2,2.73,19.2,76,161,66,101.0,7.57,1.3,1.264,39,28,72,20,13,51,9.46217324041618,9.43919844307836,13.271086927008072,5.367394722477799,4.632496555626425,advanced_synthetic,0.968,2025-09-26T05:40:23.422433
SYN-0732,Turmeric_Organic,high,2025-08-14,2025-08-14T00:00:00,98.0,1.612,1.286,1.863,2.187,1.995,30.6,87.8,6.9,348.0,3.73,15.7,211,193,84,162.7,8.94,1.24,2.874,24,58,79,21,15,34,3.498573724667824,13.62193032716073,5.405575183323825,4.32341341208352,7.699590552296655,advanced_synthetic,0.97,2025-09-26T05:40:23.422510
SYN-0733,Ginger_Fresh,low,2025-04-19,2025-04-19T00:00:00,89.1,0.966,0.738,1.129,1.298,1.309,26.5,61.7,6.38,451.4,5.34,20.7,130,125,145,133.3,5.44,1.36,2.215,21,11,56,23,7,21,1.4153455885113895,4.686975766950571,2.567265451928386,2.0291764440771103,11.016740821527312,advanced_synthetic,0.632,2025-09-26T05:40:23.422573
SYN-0734,Ginger_Fresh,high,2025-05-02,2025-05-02T00:00:00,98.0,1.411,1.071,1.582,1.9,1.804,23.7,54.4,6.99,1398.9,0.69,19.2,87,196,135,139.3,7.77,1.28,0.715,32,19,83,36,13,27,2.2256279285674907,6.374662059050725,4.879431966258365,2.8973641909837577,12.531363043120365,advanced_synthetic,0.924,2025-09-26T05:40:23.422632
SYN-0735,Turmeric_Organic,high,2025-05-22,2025-05-22T00:00:00,98.0,1.672,1.368,1.95,2.251,2.094,28.5,67.4,5.62,249.9,4.75,16.2,224,152,97,157.7,9.33,1.25,4.002,28,64,88,30,19,42,3.7375760049868543,15.035076117370338,7.143512731758745,4.8845315341601045,8.346874424937377,advanced_synthetic,1.013,2025-09-26T05:40:23.422690
SYN-0736,Ashwagandha_Root,high,2025-03-12,2025-03-12T00:00:00,98.0,2.127,1.859,2.383,2.809,2.605,22.6,50.9,7.64,360.6,2.73,19.5,160,187,140,162.3,11.78,1.22,2.773,22,60,43,13,17,67,13.225863167027532,7.279772846419785,30.250439464687513,12.132881406482387,17.588440825493795,advanced_synthetic,0.981,2025-09-26T05:40:23.422754
SYN-0737,Turmeric_Organic,high,2025-04-04,2025-04-04T00:00:00,98.0,1.753,1.442,2.043,2.328,2.208,28.6,51.1,6.03,1111.6,4.07,12.2,220,185,77,160.7,9.77,1.26,0.9,27,64,90,29,19,42,4.7349809497147035,13.86305363758538,5.847517855306221,4.786390311511982,10.098176558775258,advanced_synthetic,1.051,2025-09-26T05:40:23.422812
SYN-0738,Honey_Wild,low,2025-08-05,2025-08-05T00:00:00,78.0,0.294,0.213,0.241,0.389,0.458,33.9,79.0,5.98,404.5,3.22,27.7,194,158,122,158.0,1.6,1.56,2.472,61,11,14,9,10,17,0.5745687816632856,1.7659572304169395,0.366179036224705,0.5884243937131963,0.35809262206345116,advanced_synthetic,0.74,2025-09-26T05:40:23.422870
SYN-0739,Turmeric_Organic,medium,2025-06-17,2025-06-17T00:00:00,97.1,1.378,1.098,1.555,1.845,1.632,33.2,74.8,5.16,1128.1,1.65,18.5,240,193,58,163.7,7.51,1.18,0.886,24,53,72,23,17,37,2.980041339690954,11.489103395812906,4.861692886130183,3.7230476075279784,7.521581731731862,advanced_synthetic,0.813,2025-09-26T05:40:23.422934
SYN-0740,Turmeric_Organic,high,2025-08-13,2025-08-13T00:00:00,98.0,1.677,1.336,1.868,2.199,2.01,30.9,89.0,6.68,593.5,4.91,24.7,210,193,56,153.0,9.09,1.2,1.685,23,58,80,26,15,35,3.2728659103271953,14.578734121235259,6.201942291715546,4.585416146518051,9.525128931304065,advanced_synthetic,0.973,2025-09-26T05:40:23.423027
SYN-0741,Ashwagandha_Root,medium,2025-08-24,2025-08-24T00:00:00,92.4,1.95,1.594,2.197,2.572,2.427,37.3,75.7,5.75,1359.9,1.37,21.9,124,149,177,150.0,10.74,1.24,0.735,28,63,45,19,21,69,9.073377616990944,6.793928764577639,23.458365318229877,10.897510395232828,16.359612205634903,advanced_synthetic,0.9,2025-09-26T05:40:23.423090
SYN-0742,Tulsi_Premium,low,2025-06-05,2025-06-05T00:00:00,87.5,0.901,0.486,0.99,1.347,1.221,35.3,79.9,5.46,476.8,4.19,21.8,103,136,127,122.0,4.95,1.35,2.097,27,20,46,17,14,35,6.851101755933918,5.873980382918392,9.58608567994876,4.030649612858408,3.07025697153473,advanced_synthetic,0.643,2025-09-26T05:40:23.423157
SYN-0743,Ashwagandha_Root,high,2025-06-11,2025-06-11T00:00:00,98.0,2.017,1.704,2.251,2.587,2.452,33.3,86.0,4.95,1356.8,3.44,8.0,144,164,144,150.7,11.01,1.22,0.737,28,67,48,20,25,71,12.87763599787701,8.831187250319527,19.563008877503716,11.343520882704771,13.27375947245885,advanced_synthetic,0.928,2025-09-26T05:40:23.423217
SYN-0744,Turmeric_Organic,medium,2025-04-24,2025-04-24T00:00:00,91.8,1.488,1.153,1.679,1.978,1.809,27.0,52.7,7.13,932.0,5.44,11.0,215,196,71,160.7,8.11,1.22,1.073,17,51,70,20,15,31,3.762005607863964,8.421340487330703,5.024014009426512,2.8310783180208854,8.138156837514511,advanced_synthetic,0.88,2025-09-26T05:40:23.423281
SYN-0745,Ginger_Fresh,low,2025-07-11,2025-07-11T00:00:00,78.2,1.008,0.791,1.24,1.477,1.364,34.9,85.4,8.0,951.1,5.42,23.8,197,101,122,140.0,5.88,1.35,1.051,15,9,54,22,7,11,1.3558854919305732,5.06423399736946,3.3469579311062483,1.7604441157880406,8.290717591285024,advanced_synthetic,0.706,2025-09-26T05:40:23.423397
SYN-0746,Ginger_Fresh,high,2025-03-04,2025-03-04T00:00:00,98.0,1.398,1.053,1.651,1.958,1.879,31.1,54.7,6.21,1081.1,3.86,17.4,82,97,110,96.3,7.94,1.34,0.925,33,24,84,36,18,28,1.998374516915791,6.337080970348385,2.921084901003051,3.4749588156510107,12.65448570368185,advanced_synthetic,0.951,2025-09-26T05:40:23.423468
SYN-0747,Honey_Wild,low,2025-05-20,2025-05-20T00:00:00,78.4,0.289,0.187,0.226,0.354,0.419,23.4,68.4,5.83,1271.5,5.13,15.7,187,167,88,147.3,1.48,1.45,0.786,57,11,13,13,8,13,0.6811233451105989,1.29640753733775,0.3736319035336393,0.4427707626510975,0.33105417277850147,advanced_synthetic,0.628,2025-09-26T05:40:23.423528
SYN-0748,Turmeric_Organic,high,2025-05-12,2025-05-12T00:00:00,98.0,1.677,1.348,1.889,2.21,2.081,28.7,59.6,8.09,731.5,4.6,26.8,209,177,88,158.0,9.2,1.24,1.367,19,53,78,19,14,34,4.055209822428198,11.564760898068524,6.347150574076161,3.6182077747536407,7.85385446090628,advanced_synthetic,0.999,2025-09-26T05:40:23.423591
SYN-0749,Turmeric_Organic,low,2025-04-20,2025-04-20T00:00:00,84.2,1.052,0.814,1.208,1.438,1.309,29.6,60.6,6.92,249.6,1.71,9.7,219,163,92,158.0,5.82,1.24,4.006,11,36,50,10,10,22,2.246173139052341,9.256418416891439,4.40520829391036,2.3367663582834433,4.349217524378464,advanced_synthetic,0.626,2025-09-26T05:40:23.423654
SYN-0750,Ashwagandha_Root,medium,2025-06-18,2025-06-18T00:00:00,91.2,1.822,1.49,2.025,2.4,2.216,35.8,75.7,6.02,358.4,5.31,19.9,189,188,137,171.3,9.95,1.22,2.79,25,55,39,17,20,61,9.901153945906342,6.7187480164848,16.146927074493274,11.4104031649301,16.205572581160034,advanced_synthetic,0.835,2025-09-26T05:40:23.423713
SYN-0751,Turmeric_Organic,high,2025-07-18,2025-07-18T00:00:00,98.0,1.801,1.443,2.067,2.319,2.17,29.1,88.8,7.98,438.8,3.9,21.6,230,178,58,155.3,9.8,1.2,2.279,22,60,86,22,14,35,4.1091161963337735,12.763354699849254,4.935618164327845,4.362834280500373,8.807188876821613,advanced_synthetic,1.06,2025-09-26T05:40:23.423771
SYN-0752,Tulsi_Premium,medium,2025-08-14,2025-08-14T00:00:00,98.0,1.281,0.802,1.396,1.915,1.667,29.2,88.5,7.85,1378.0,0.88,25.0,91,174,71,112.0,7.06,1.3,0.726,32,21,63,14,10,42,8.330447182056176,8.11031866887131,11.688401822982302,4.948415785471218,3.681082867253178,advanced_synthetic,0.906,2025-09-26T05:40:23.423835
SYN-0753,Tulsi_Premium,high,2025-08-02,2025-08-02T00:00:00,98.0,1.378,0.821,1.565,2.107,1.895,31.3,75.4,7.69,702.6,3.31,20.0,106,161,124,130.3,7.77,1.38,1.423,35,27,71,14,9,49,8.833102856006512,9.073246944980935,12.744412219413952,5.4888929148177485,5.8801787458000625,advanced_synthetic,0.995,2025-09-26T05:40:23.423894
SYN-0754,Ashwagandha_Root,medium,2025-08-21,2025-08-21T00:00:00,90.0,1.729,1.476,1.985,2.284,2.168,28.9,87.3,5.86,1064.2,2.44,25.0,113,193,132,146.0,9.64,1.25,0.94,24,57,41,16,16,60,10.171675104690669,8.24000014956185,20.183435153852706,9.67078509963578,13.444259948863326,advanced_synthetic,0.808,2025-09-26T05:40:23.423992
SYN-0755,Turmeric_Organic,low,2025-05-17,2025-05-17T00:00:00,80.4,1.074,0.866,1.268,1.425,1.331,26.9,62.0,5.32,1225.4,1.39,24.0,249,151,58,152.7,5.96,1.24,0.816,20,38,59,16,11,24,3.38837257818754,9.507604093600746,4.096598456519693,2.290205171700434,5.654794592212609,advanced_synthetic,0.638,2025-09-26T05:40:23.424062
SYN-0756,Ashwagandha_Root,high,2025-04-08,2025-04-08T00:00:00,98.0,2.159,1.811,2.437,2.853,2.701,28.0,52.9,7.11,271.7,3.7,25.9,170,91,116,125.7,11.96,1.25,3.68,26,65,43,14,17,69,14.441405281752653,6.960102625734642,22.28216582493377,10.64049043568554,18.443327763595804,advanced_synthetic,1.006,2025-09-26T05:40:23.424120
SYN-0757,Honey_Wild,medium,2025-03-09,2025-03-09T00:00:00,80.3,0.383,0.242,0.304,0.562,0.611,30.0,58.2,6.66,1270.0,2.07,24.7,221,184,107,170.7,2.1,1.6,0.787,78,13,15,14,12,18,1.0456589046297242,2.1012760225045066,0.5374154124031728,0.6186946789763288,0.4176776409975819,advanced_synthetic,0.909,2025-09-26T05:40:23.424182
SYN-0758,Ashwagandha_Root,high,2025-07-06,2025-07-06T00:00:00,98.0,2.086,1.737,2.302,2.733,2.541,36.8,69.3,6.22,345.9,3.82,26.3,122,86,130,112.7,11.4,1.22,2.891,26,67,48,19,19,71,9.830672339545318,7.292110307071171,30.653084917246876,10.954776736836896,14.374021069081767,advanced_synthetic,0.956,2025-09-26T05:40:23.424278
SYN-0759,Tulsi_Premium,high,2025-04-20,2025-04-20T00:00:00,98.0,1.293,0.772,1.438,1.994,1.742,23.5,56.1,4.85,1132.5,4.36,26.3,84,153,111,116.0,7.24,1.35,0.883,42,31,75,25,18,52,10.353181311438417,9.774390522207137,13.200459310269071,4.863494699441702,3.4687804578103165,advanced_synthetic,0.932,2025-09-26T05:40:23.424365
SYN-0760,Turmeric_Organic,high,2025-03-14,2025-03-14T00:00:00,98.0,1.747,1.345,1.998,2.341,2.164,22.6,56.2,8.02,672.6,4.13,27.9,249,196,76,173.7,9.59,1.24,1.487,22,55,79,23,13,35,3.4650544104443086,14.207036042122152,6.413359190797813,4.476386201690256,10.876835522192478,advanced_synthetic,1.034,2025-09-26T05:40:23.424436
SYN-0761,Ginger_Fresh,high,2025-04-05,2025-04-05T00:00:00,98.0,1.443,1.079,1.693,1.942,1.876,23.2,47.3,5.11,1222.4,4.52,27.5,96,169,80,115.0,8.03,1.3,0.818,38,28,91,41,21,31,1.801293501243969,7.873970493448907,4.296555292521657,3.0986164256891975,11.668731138566544,advanced_synthetic,0.951,2025-09-26T05:40:23.424509
SYN-0762,Honey_Wild,high,2025-06-01,2025-06-01T00:00:00,98.0,0.405,0.249,0.321,0.608,0.683,38.0,80.7,4.82,252.0,3.95,20.5,218,151,100,156.3,2.27,1.69,3.969,92,20,24,22,19,29,1.2065570469388338,2.4339984153913665,0.6234217681780566,0.7685699287177077,0.4981976348217465,advanced_synthetic,1.025,2025-09-26T05:40:23.424583
SYN-0763,Tulsi_Premium,low,2025-05-17,2025-05-17T00:00:00,82.5,0.999,0.586,1.074,1.494,1.337,23.3,65.8,6.3,713.0,5.06,14.0,111,137,70,106.0,5.49,1.34,1.402,25,19,52,11,6,34,8.329372837862481,8.94641234171068,11.478577004637128,3.5985696832141865,2.143122091709442,advanced_synthetic,0.708,2025-09-26T05:40:23.424652
SYN-0764,Tulsi_Premium,medium,2025-03-26,2025-03-26T00:00:00,90.6,1.174,0.773,1.392,1.857,1.621,22.0,52.5,6.31,1346.5,4.28,23.6,84,180,69,111.0,6.82,1.38,0.743,35,28,61,18,11,44,8.822689395727823,8.035358466660501,13.479846816171387,3.464598766961866,4.039609172512853,advanced_synthetic,0.849,2025-09-26T05:40:23.424719
SYN-0765,Ginger_Fresh,low,2025-07-02,2025-07-02T00:00:00,84.7,0.889,0.723,1.054,1.296,1.21,30.7,69.3,7.17,1249.2,4.88,12.7,197,146,103,148.7,5.17,1.36,0.801,18,14,50,24,6,16,1.0628498142675773,5.068429999455418,3.2521827404526245,1.6980941190177279,7.375307545233706,advanced_synthetic,0.619,2025-09-26T05:40:23.424798
SYN-0766,Ginger_Fresh,high,2025-07-30,2025-07-30T00:00:00,98.0,1.407,1.066,1.61,1.94,1.871,32.4,84.4,8.01,979.4,1.81,11.8,109,84,127,106.7,7.89,1.33,1.021,25,17,81,33,8,23,2.1034995167705364,7.462208463864088,4.352507485906752,3.478909185093979,12.515335521691815,advanced_synthetic,0.936,2025-09-26T05:40:23.424868
SYN-0767,Turmeric_Organic,medium,2025-07-07,2025-07-07T00:00:00,97.0,1.281,1.05,1.438,1.663,1.577,33.6,84.5,6.64,293.2,3.49,8.7,206,171,90,155.7,7.01,1.23,3.41,19,44,64,18,16,28,2.2805066877514513,10.462112442969978,3.9723795832388515,3.6643747188873386,6.089013478612395,advanced_synthetic,0.758,2025-09-26T05:40:23.425025
SYN-0768,Turmeric_Organic,high,2025-06-11,2025-06-11T00:00:00,98.0,1.617,1.234,1.78,2.073,1.949,29.9,83.4,6.89,306.6,4.06,16.9,223,184,60,155.7,8.65,1.21,3.261,22,54,75,21,16,36,2.5740981593758767,10.89834076589208,5.668781707141537,3.6722858854333467,8.36335662170173,advanced_synthetic,0.938,2025-09-26T05:40:23.425103
SYN-0769,Ginger_Fresh,high,2025-03-30,2025-03-30T00:00:00,98.0,1.562,1.229,1.801,2.203,2.101,23.2,55.0,6.81,1148.6,0.51,13.2,160,169,118,149.0,8.9,1.34,0.871,32,24,93,44,18,33,2.646976849915275,7.389985389101077,3.9435868412290276,3.106441038085572,13.568804489044828,advanced_synthetic,1.065,2025-09-26T05:40:23.425172
SYN-0770,Tulsi_Premium,high,2025-06-12,2025-06-12T00:00:00,98.0,1.407,0.794,1.499,2.051,1.823,36.3,67.9,7.54,724.6,4.25,18.0,97,152,107,118.7,7.57,1.3,1.38,35,24,65,16,12,47,9.363461126214261,10.091145963894364,15.035929996956968,6.654121657261304,4.6711004515273595,advanced_synthetic,0.96,2025-09-26T05:40:23.425250
SYN-0771,Tulsi_Premium,high,2025-03-04,2025-03-04T00:00:00,98.0,1.358,0.806,1.416,1.983,1.727,24.0,50.8,5.75,689.2,0.83,23.2,82,136,109,109.0,7.29,1.27,1.451,38,29,69,22,15,54,10.942322401847502,9.260472827880061,10.650623473477271,4.387160682456493,2.9597474392765917,advanced_synthetic,0.93,2025-09-26T05:40:23.425325
SYN-0772,Ginger_Fresh,high,2025-07-26,2025-07-26T00:00:00,98.0,1.5,1.166,1.727,2.063,1.979,33.7,77.7,8.2,976.6,4.58,17.1,163,176,104,147.7,8.44,1.32,1.024,27,21,88,33,10,25,2.2544464657164585,8.692983842420892,4.298989155922823,3.88633973492398,15.717974747447796,advanced_synthetic,1.014,2025-09-26T05:40:23.425397
SYN-0773,Honey_Wild,medium,2025-03-16,2025-03-16T00:00:00,89.6,0.315,0.178,0.277,0.43,0.557,30.2,62.7,6.22,537.9,0.64,17.1,201,172,110,161.0,1.76,1.77,1.859,66,14,16,12,11,17,0.7565842943877296,1.9329993855733347,0.41436310889166,0.6924920110330751,0.3234500389989835,advanced_synthetic,0.75,2025-09-26T05:40:23.425468
SYN-0774,Ashwagandha_Root,medium,2025-05-31,2025-05-31T00:00:00,98.0,1.801,1.503,1.943,2.31,2.131,27.1,62.2,6.28,129.6,4.26,12.1,181,190,117,162.7,9.69,1.18,7.716,23,57,36,12,18,60,10.761204252063632,6.847787412793604,20.090935578513353,11.090642885961799,12.710899286967015,advanced_synthetic,0.802,2025-09-26T05:40:23.425544
SYN-0775,Honey_Wild,high,2025-08-18,2025-08-18T00:00:00,98.0,0.365,0.248,0.33,0.575,0.619,34.6,83.3,7.1,489.9,0.34,20.9,209,153,117,159.7,2.14,1.7,2.041,78,10,14,11,11,19,0.9383890799298003,1.8379084669117682,0.5736482850889534,0.8173183206312112,0.48555092206124617,advanced_synthetic,0.944,2025-09-26T05:40:23.425603
SYN-0776,Turmeric_Organic,high,2025-03-17,2025-03-17T00:00:00,98.0,1.57,1.267,1.847,2.117,1.926,26.3,49.0,5.41,1205.3,1.24,16.3,243,166,89,166.0,8.73,1.23,0.83,24,62,83,28,19,40,4.231722376013024,13.09089286361154,6.204222259134851,3.7944999197548928,8.198956588582474,advanced_synthetic,0.946,2025-09-26T05:40:23.425661
SYN-0777,Ginger_Fresh,high,2025-06-14,2025-06-14T00:00:00,98.0,1.482,1.147,1.771,2.165,1.984,32.9,68.6,7.45,782.8,4.03,18.7,111,149,104,121.3,8.55,1.34,1.277,32,21,88,39,11,28,1.9096891728353205,8.966374602514925,4.628304400879878,3.6163840195049426,15.165650330197797,advanced_synthetic,1.018,2025-09-26T05:40:23.425721
SYN-0778,Ginger_Fresh,high,2025-05-01,2025-05-01T00:00:00,98.0,1.549,1.194,1.826,2.102,1.976,24.6,62.0,6.19,356.2,1.35,9.8,138,169,134,147.0,8.65,1.28,2.807,33,26,94,41,19,29,2.7846229049632902,7.670686316954156,4.6718006474102145,3.4032251367871034,16.11974839559483,advanced_synthetic,1.032,2025-09-26T05:40:23.425781
SYN-0779,Turmeric_Organic,low,2025-03-10,2025-03-10T00:00:00,83.2,1.042,0.807,1.147,1.377,1.311,23.7,56.1,5.5,591.7,2.62,18.6,252,167,75,164.7,5.68,1.26,1.69,13,38,49,14,10,27,2.3614944025003677,8.705821851005421,2.923418935084087,2.438970350286788,5.183670875603534,advanced_synthetic,0.607,2025-09-26T05:40:23.425841
SYN-0780,Turmeric_Organic,high,2025-03-02,2025-03-02T00:00:00,98.0,1.567,1.254,1.784,2.108,1.969,24.0,50.2,5.52,330.4,4.9,19.4,232,190,79,167.0,8.68,1.26,3.026,25,57,81,28,21,40,4.352816947568681,11.354096203596837,5.7916921052121975,4.818709574460108,8.20681763363316,advanced_synthetic,0.936,2025-09-26T05:40:23.425901
SYN-0781,Honey_Wild,low,2025-08-08,2025-08-08T00:00:00,81.6,0.24,0.146,0.183,0.363,0.405,37.5,88.6,7.38,157.9,0.58,8.6,216,140,117,157.7,1.34,1.69,6.332,53,6,10,4,4,12,0.7179399609227894,1.6123742792534133,0.38604113099997367,0.47082522163038987,0.27983931558759034,advanced_synthetic,0.62,2025-09-26T05:40:23.425995
SYN-0782,Ashwagandha_Root,medium,2025-04-19,2025-04-19T00:00:00,90.7,1.796,1.596,2.017,2.384,2.234,22.2,57.2,7.5,580.4,3.0,26.6,146,166,142,151.3,10.03,1.24,1.723,20,52,37,11,12,58,11.295399392977615,8.15775113202833,21.369345655114113,10.548984211077931,18.69865150104189,advanced_synthetic,0.839,2025-09-26T05:40:23.426058
SYN-0783,Turmeric_Organic,high,2025-03-23,2025-03-23T00:00:00,98.0,1.67,1.285,1.887,2.214,2.059,25.8,51.0,5.32,1007.9,2.82,24.4,239,171,96,168.7,9.12,1.23,0.992,29,63,86,28,19,41,3.6598849901933033,13.602532522565138,6.2871333031384475,5.197204685380908,8.458032580083158,advanced_synthetic,0.984,2025-09-26T05:40:23.426120
SYN-0784,Honey_Wild,medium,2025-06-18,2025-06-18T00:00:00,96.3,0.346,0.228,0.298,0.46,0.57,28.3,86.9,5.24,507.3,0.92,9.6,229,147,81,152.3,1.9,1.65,1.971,77,17,20,15,15,22,1.0154282691240482,2.176946397654951,0.5737550972553211,0.7566406399309834,0.4060355707028446,advanced_synthetic,0.866,2025-09-26T05:40:23.426183
SYN-0785,Turmeric_Organic,high,2025-04-15,2025-04-15T00:00:00,98.0,1.776,1.414,2.007,2.341,2.163,23.3,63.5,6.01,277.8,2.47,12.7,211,197,92,166.7,9.7,1.22,3.599,24,64,88,29,20,41,3.979216191427833,15.07993661704993,7.212232510120318,4.306114657772152,11.767655256425057,advanced_synthetic,1.045,2025-09-26T05:40:23.426250
SYN-0786,Ginger_Fresh,high,2025-07-17,2025-07-17T00:00:00,98.0,1.417,1.132,1.688,2.011,1.958,29.6,77.2,5.66,616.0,4.73,24.4,126,131,63,106.7,8.21,1.38,1.623,37,27,90,42,18,32,1.9286252870434237,7.6937380492086955,4.827440468868908,3.441008194256597,13.583116609440633,advanced_synthetic,0.981,2025-09-26T05:40:23.426308
SYN-0787,Honey_Wild,high,2025-05-14,2025-05-14T00:00:00,98.0,0.393,0.234,0.358,0.578,0.67,24.5,64.5,5.04,1171.1,0.93,10.4,209,161,86,152.0,2.23,1.7,0.854,85,17,24,19,17,25,0.9157033538043308,2.3207753086979004,0.619923332793159,0.6823455589459789,0.5043014027256398,advanced_synthetic,0.944,2025-09-26T05:40:23.426371
SYN-0788,Tulsi_Premium,high,2025-07-13,2025-07-13T00:00:00,98.0,1.407,0.812,1.534,2.12,1.86,29.3,69.0,7.53,1082.6,4.31,12.8,102,124,106,110.7,7.73,1.32,0.924,36,25,68,16,12,52,11.200609090453526,9.083960391804295,12.4065021085531,5.543724882208171,4.663813860932827,advanced_synthetic,0.994,2025-09-26T05:40:23.426429
SYN-0789,Ginger_Fresh,low,2025-08-18,2025-08-18T00:00:00,88.1,0.987,0.787,1.185,1.422,1.331,32.3,79.8,5.99,1362.1,1.67,17.2,70,156,175,133.7,5.71,1.35,0.734,26,16,62,26,13,19,1.6524280255257329,4.916740361827326,3.175326125856997,1.916105325855647,8.65462220522829,advanced_synthetic,0.692,2025-09-26T05:40:23.426490
SYN-0790,Turmeric_Organic,high,2025-04-18,2025-04-18T00:00:00,98.0,1.57,1.238,1.716,2.032,1.931,23.5,58.6,6.47,535.8,1.37,10.2,233,186,66,161.7,8.49,1.23,1.866,24,53,79,25,18,33,3.9174733916153515,9.483106021840355,6.4470814995759484,3.703696650910166,7.97255510108688,advanced_synthetic,0.92,2025-09-26T05:40:23.426554
SYN-0791,Ginger_Fresh,low,2025-07-31,2025-07-31T00:00:00,80.8,0.888,0.699,1.108,1.224,1.18,30.1,86.4,7.18,259.3,4.94,17.1,146,116,134,132.0,5.1,1.33,3.856,18,8,49,23,4,13,1.267927135091334,4.970473894625146,2.420119957169547,2.31081223202824,9.222756006772837,advanced_synthetic,0.604,2025-09-26T05:40:23.426612
SYN-0792,Ginger_Fresh,high,2025-06-27,2025-06-27T00:00:00,98.0,1.565,1.144,1.854,2.199,2.068,32.0,73.8,6.85,709.3,4.37,10.8,90,166,116,124.0,8.83,1.32,1.41,36,23,95,39,13,31,2.5746192121635993,8.820543556359588,4.969651679416156,3.172987560412682,13.68105336290958,advanced_synthetic,1.072,2025-09-26T05:40:23.426669
SYN-0793,Ashwagandha_Root,high,2025-04-06,2025-04-06T00:00:00,98.0,2.108,1.827,2.378,2.864,2.583,28.7,54.7,7.17,683.4,3.45,17.6,124,127,158,136.3,11.76,1.23,1.463,26,61,44,16,16,71,14.137994653362556,9.678460155889315,24.894474181681748,10.394656790714958,18.36411345711666,advanced_synthetic,0.981,2025-09-26T05:40:23.426733
