synthetic_id,base_herb,generation_method,timestamp,environmental_conditions,SS_voltage,Cu_voltage,Zn_voltage,Ag_voltage,Pt_voltage,ph_value,tds_ppm,uv_intensity,moisture_percent,color_rgb,taste_sweet,taste_bitter,taste_pungent,taste_sour,taste_salty,taste_astringent,phyto_alkaloids,phyto_flavonoids,phyto_saponins,phyto_tannins,phyto_glycosides,synthetic_quality_score,augmentation_params
SYN-0709,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-03-28T05:12:22.617529,"{'temperature': 28.8, 'humidity': 84.3, 'season': 'monsoon', 'processing_method': 'modern'}",2.2533428272719522,1.8511921056798823,2.580060964930231,2.9587653802079315,2.670189459003689,5.3,612.1,1.46,19.6,"[162, 72, 217]",31,63,41,14,17,77,10.83999629440861,5.189098494613374,13.80146287720836,9.333819991959407,14.363470691677747,75.4,"{'noise_factor': 0.04911481942004426, 'extraction_efficiency': 0.7470536867899876, 'temperature_drift': 0.04385758090532705}"
SYN-0710,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-01-15T05:12:22.617595,"{'temperature': 22.3, 'humidity': 57.4, 'season': 'spring', 'processing_method': 'commercial'}",1.2312709655675347,0.8758967847341304,1.5467952049580678,2.2307949406925616,1.882844157097811,7.66,167.7,3.81,23.0,"[66, 135, 141]",49,41,74,20,16,38,8.56729543522923,10.23984147115149,12.648309154080726,6.616325554710057,4.371351029493107,98.0,"{'noise_factor': 0.04067304803243186, 'extraction_efficiency': 0.9768119788949152, 'temperature_drift': -0.02461197043567638}"
SYN-0711,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-01-14T05:12:22.617648,"{'temperature': 21.8, 'humidity': 45.0, 'season': 'winter', 'processing_method': 'modern'}",2.228856531179253,1.848309726430399,2.52104203442207,2.954799331640337,2.7262801384987503,6.1,365.5,1.18,11.9,"[184, 167, 133]",25,67,42,16,21,82,16.997690577427047,9.49484120337158,22.6771411593692,10.480894599587069,23.502110821594353,98.0,"{'noise_factor': 0.03813454310811568, 'extraction_efficiency': 1.0916220672647408, 'temperature_drift': 0.0068657610719912365}"
SYN-0712,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-12-14T05:12:22.617708,"{'temperature': 31.2, 'humidity': 74.6, 'season': 'monsoon', 'processing_method': 'commercial'}",2.160214445248709,1.926858899163496,2.5565124127722654,2.8921927309815505,2.6565194036370046,6.42,431.3,2.26,21.4,"[85, 246, 68]",28,75,43,17,20,78,9.795682160125567,6.485490493357053,18.812211270241807,10.170197504450403,12.853188143867845,94.6,"{'noise_factor': 0.03464810635766849, 'extraction_efficiency': 0.7402195494792168, 'temperature_drift': 0.00769212206721262}"
SYN-0713,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2024-10-09T05:12:22.617761,"{'temperature': 18.3, 'humidity': 70.3, 'season': 'winter', 'processing_method': 'modern'}",1.7340892984013836,1.5708378567270145,2.0858656163417404,2.3226125877873316,2.1415809323986266,5.38,1193.6,2.21,15.1,"[56, 215, 108]",27,53,77,17,9,34,4.486404090400945,18.141986611443105,10.571422715241232,6.204082254244436,10.443063419547617,98.0,"{'noise_factor': 0.0651948043552201, 'extraction_efficiency': 1.2035329996153912, 'temperature_drift': -0.008262582953933244}"
SYN-0714,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-04-07T05:12:22.617817,"{'temperature': 26.8, 'humidity': 87.4, 'season': 'monsoon', 'processing_method': 'commercial'}",1.7367982078311692,1.3333905091958882,2.149221666668199,2.235035183163516,2.013290782672629,6.64,373.8,2.35,20.4,"[246, 144, 219]",22,54,88,14,13,32,5.128997495129785,16.194075531776072,7.031382632464642,4.895840746293,8.805429477272973,72.2,"{'noise_factor': 0.06996703583004657, 'extraction_efficiency': 1.0328625274262353, 'temperature_drift': -0.02427048810605812}"
SYN-0715,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-04-08T05:12:22.617876,"{'temperature': 16.4, 'humidity': 45.5, 'season': 'winter', 'processing_method': 'commercial'}",2.4748065071108827,2.0484241157162715,2.768790292087327,3.212361565249596,2.934900916887126,5.71,903.2,1.33,14.8,"[149, 52, 201]",19,82,40,25,16,70,11.121110190529755,19.320137357411287,19.76183838146907,21.784855419023973,13.69106918386988,98.0,"{'noise_factor': 0.0486635669912065, 'extraction_efficiency': 1.1829175377476604, 'temperature_drift': -0.021659902388244397}"
SYN-0716,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-03-16T05:12:22.617929,"{'temperature': 22.5, 'humidity': 60.0, 'season': 'spring', 'processing_method': 'modern'}",1.2693596812400951,0.8774672838403121,1.627926529289379,2.3167542596594033,1.9209946488041176,6.76,528.5,2.36,11.9,"[168, 173, 143]",44,27,79,17,12,50,7.398420912511957,6.849976854807781,9.339601315154418,5.35267038226361,3.885826294290705,98.0,"{'noise_factor': 0.06011106968686063, 'extraction_efficiency': 0.7064104365496745, 'temperature_drift': -0.0041822638324950645}"
SYN-0717,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-04-21T05:12:22.617981,"{'temperature': 25.9, 'humidity': 81.3, 'season': 'monsoon', 'processing_method': 'commercial'}",1.4941387439628824,1.1886109514571976,1.7725575206996234,2.1024042726664796,1.999532411425339,7.66,560.8,2.95,19.1,"[174, 138, 76]",33,27,81,34,11,26,2.3933102729188125,8.171675156784493,6.562312306005581,4.104360353048126,15.044707645804428,73.4,"{'noise_factor': 0.02904771576242657, 'extraction_efficiency': 1.131494503931993, 'temperature_drift': 0.013966995412783945}"
SYN-0718,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2024-10-31T05:12:22.618039,"{'temperature': 15.4, 'humidity': 62.3, 'season': 'winter', 'processing_method': 'organic'}",1.6345204507567117,1.1176259758464786,1.8262227018416208,2.1442537030812336,2.0967065670374017,7.0,1089.9,3.35,20.5,"[158, 56, 209]",31,22,96,35,10,26,2.6319085177505017,7.571017946688409,4.501002836887959,3.9396703296463795,14.674905570271857,98.0,"{'noise_factor': 0.07861581814111313, 'extraction_efficiency': 0.9922549688833096, 'temperature_drift': 0.028278806939800193}"
SYN-0719,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2024-10-18T05:12:22.618127,"{'temperature': 24.1, 'humidity': 42.7, 'season': 'winter', 'processing_method': 'organic'}",1.3092307656451634,0.8601329913620536,1.622580729934312,2.196102960051238,1.9258253311213172,6.84,378.4,1.04,13.5,"[141, 117, 180]",36,40,61,21,15,55,8.143598864202922,8.699427585673405,10.825684778938903,4.426063004027611,2.787652951478388,98.0,"{'noise_factor': 0.057703203328784314, 'extraction_efficiency': 0.7828777247297982, 'temperature_drift': 0.024926459483551995}"
SYN-0720,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-04-29T05:12:22.618191,"{'temperature': 30.2, 'humidity': 71.1, 'season': 'monsoon', 'processing_method': 'traditional'}",1.4235131654501842,1.2612067522132064,1.783221060274008,2.1622108239905513,1.9553807083679342,6.64,140.9,2.39,11.3,"[103, 125, 144]",40,25,85,30,19,23,1.4075474877938496,5.35353668667588,3.0536840019724245,2.2496704813295954,9.806126836461658,97.0,"{'noise_factor': 0.06468042382542394, 'extraction_efficiency': 0.7015086086312801, 'temperature_drift': 0.028647262908106798}"
SYN-0721,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2024-10-21T05:12:22.618253,"{'temperature': 29.0, 'humidity': 45.9, 'season': 'spring', 'processing_method': 'commercial'}",1.5313022855410472,1.1600695520206454,1.8023404827121372,2.086533621936477,2.0626003878578616,5.74,458.3,1.46,15.5,"[112, 242, 147]",40,22,81,29,14,24,2.4817713736810774,7.120456042544964,3.8428059798588032,3.190466545918679,14.673771925432401,98.0,"{'noise_factor': 0.047193824932902625, 'extraction_efficiency': 0.9061799646739753, 'temperature_drift': -0.004308706010323954}"
SYN-0722,Synthetic_Neem_Purified,gaussian_noise_augmentation,2024-11-02T05:12:22.618307,"{'temperature': 32.3, 'humidity': 51.7, 'season': 'summer', 'processing_method': 'traditional'}",2.4562666349689652,2.121533892922014,2.804972592594422,3.1843862388880066,3.059726216790965,5.77,727.6,3.36,11.0,"[111, 168, 216]",17,69,46,26,19,69,8.53789001313847,19.591455131602252,18.679512296608365,18.92772644634416,12.512442968687948,98.0,"{'noise_factor': 0.03797133246132079, 'extraction_efficiency': 1.1209853468426278, 'temperature_drift': 0.010483712359815458}"
SYN-0723,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-05-16T05:12:22.618361,"{'temperature': 23.9, 'humidity': 58.0, 'season': 'spring', 'processing_method': 'organic'}",1.6766811466668579,1.4952003126734619,2.0459996065225923,2.2215299062823126,2.1477485696339076,6.92,354.7,2.87,23.3,"[135, 217, 128]",22,61,74,13,10,30,3.933660918082354,13.238113209857172,5.139634842724618,4.395376868030709,10.602818056671682,98.0,"{'noise_factor': 0.0723612940415932, 'extraction_efficiency': 0.9868428604211898, 'temperature_drift': 0.026786396212803928}"
SYN-0724,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-02-06T05:12:22.618423,"{'temperature': 33.6, 'humidity': 57.9, 'season': 'summer', 'processing_method': 'organic'}",1.2908405302289832,0.9530711942827266,1.5720754996277315,2.1825736310297765,1.9066344932461559,6.43,514.7,2.05,18.0,"[238, 147, 99]",46,40,70,15,14,53,6.789166696059997,8.10339845658095,10.975714461479686,4.837357106386044,2.734360824566212,98.0,"{'noise_factor': 0.03836020987831591, 'extraction_efficiency': 0.7316854403164882, 'temperature_drift': 0.029174365802920044}"
SYN-0725,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-07-25T05:12:22.618476,"{'temperature': 39.0, 'humidity': 46.9, 'season': 'summer', 'processing_method': 'commercial'}",1.187101623078197,0.9512678539544049,1.6065601859269438,2.293820908896251,2.0037870815162293,7.68,811.7,2.6,19.4,"[122, 161, 217]",38,33,68,16,13,46,9.602936758125653,9.404211387045967,13.79168493517713,6.196233799990222,4.02863618831097,80.7,"{'noise_factor': 0.07098486307665658, 'extraction_efficiency': 0.9374941566049377, 'temperature_drift': -0.00278743217916887}"
SYN-0726,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2024-12-17T05:12:22.618534,"{'temperature': 17.6, 'humidity': 65.1, 'season': 'winter', 'processing_method': 'traditional'}",1.2478543396370214,0.852850410410015,1.4520536049648285,2.2229359992723263,1.8969640080681744,6.4,441.1,2.53,11.3,"[108, 245, 109]",39,34,73,19,18,52,7.0731180867063435,9.306162205175454,11.016413958257681,6.318511120024256,4.643091736965681,98.0,"{'noise_factor': 0.05386465486797351, 'extraction_efficiency': 0.8824324092433855, 'temperature_drift': -0.03942920544314729}"
SYN-0727,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-07-27T05:12:22.618594,"{'temperature': 25.6, 'humidity': 69.6, 'season': 'spring', 'processing_method': 'organic'}",1.5332970032182576,1.0921429861864147,1.8342750807709576,2.03789096400113,2.1114508196123647,7.26,796.3,1.45,24.0,"[249, 61, 79]",34,28,77,28,15,24,2.7826685364250436,10.874311849918998,6.206520873182447,4.048118029193996,17.784651052973746,98.0,"{'noise_factor': 0.07014121319087953, 'extraction_efficiency': 1.2263953532785825, 'temperature_drift': 0.007628903966283791}"
SYN-0728,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2024-11-30T05:12:22.618647,"{'temperature': 20.1, 'humidity': 45.6, 'season': 'winter', 'processing_method': 'commercial'}",1.4656725850195311,1.1332388370687658,1.8032121618888781,2.157988246677833,2.0485179512867973,6.68,1048.4,1.61,13.6,"[52, 157, 202]",39,21,76,32,14,26,1.6796473304630775,5.236409086195511,4.318878342501835,2.2627002618781016,11.009609145321503,98.0,"{'noise_factor': 0.032031787213078325, 'extraction_efficiency': 0.7846764548710835, 'temperature_drift': 0.0034487792472623793}"
SYN-0729,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-04-02T05:12:22.618701,"{'temperature': 26.2, 'humidity': 53.5, 'season': 'spring', 'processing_method': 'organic'}",2.416892284589213,2.085566566207592,2.7964894459672958,3.166085603534161,3.0268595798960956,7.47,799.8,3.28,10.5,"[167, 196, 106]",20,69,37,23,21,80,11.634539821484983,16.561129016156787,25.692813596730485,33.00404730545541,12.848590371661908,98.0,"{'noise_factor': 0.030760902020128093, 'extraction_efficiency': 1.2066400919757285, 'temperature_drift': 0.0281240544811604}"
SYN-0730,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-09-07T05:12:22.618757,"{'temperature': 34.9, 'humidity': 80.0, 'season': 'monsoon', 'processing_method': 'organic'}",1.3188914828115523,0.8946661877609281,1.577707104782686,2.216240716094477,1.93185099907958,6.79,395.3,1.78,23.6,"[227, 66, 83]",47,34,78,17,12,44,9.256883432610689,8.753066620032508,14.322126589373461,5.3726955927033355,4.300873499040893,98.0,"{'noise_factor': 0.03379058079208952, 'extraction_efficiency': 1.0687021296211412, 'temperature_drift': 0.06235525267630804}"
SYN-0731,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-07-27T05:12:22.618819,"{'temperature': 17.5, 'humidity': 70.5, 'season': 'winter', 'processing_method': 'commercial'}",2.233028352364654,1.9051407591200091,2.4718718472948678,2.9422038483189876,2.7350559735824245,5.23,829.7,1.36,17.2,"[57, 53, 141]",31,56,41,17,24,66,12.331489394430566,9.291209918312111,22.191473156681706,13.680821375476116,17.67217832384067,98.0,"{'noise_factor': 0.04811722379672345, 'extraction_efficiency': 1.0684275786970234, 'temperature_drift': 0.009997293367942979}"
SYN-0732,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-06-24T05:12:22.618873,"{'temperature': 19.9, 'humidity': 56.4, 'season': 'winter', 'processing_method': 'organic'}",1.3228207531556249,0.8897355823454665,1.6265007485941927,2.1910066244403725,1.9742343190773781,6.9,205.0,3.78,13.4,"[247, 191, 209]",49,35,60,21,11,42,9.132264568283768,9.251294133532127,9.662138767325473,5.899147547210049,4.353542569227416,98.0,"{'noise_factor': 0.05038641160562622, 'extraction_efficiency': 0.9228528076217071, 'temperature_drift': 0.0049399579205823925}"
SYN-0733,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-12-10T05:12:22.618933,"{'temperature': 26.2, 'humidity': 63.9, 'season': 'spring', 'processing_method': 'modern'}",2.2422931279592686,1.9112887648944124,2.5028656796612494,2.8243415591827197,2.60446232215042,7.4,441.7,3.84,10.4,"[189, 172, 253]",24,73,38,12,18,73,15.819374136525795,8.749729328032151,27.32321623883073,13.045123925729664,19.97392847057043,98.0,"{'noise_factor': 0.03473622990419485, 'extraction_efficiency': 0.9537305711372914, 'temperature_drift': -0.06599849408815676}"
SYN-0734,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2024-12-30T05:12:22.618985,"{'temperature': 27.6, 'humidity': 80.0, 'season': 'monsoon', 'processing_method': 'traditional'}",1.3889618344508285,1.218590007270941,1.7899407105266931,1.9758737457158342,2.096391423693361,6.99,1027.2,1.11,21.3,"[138, 142, 175]",37,29,93,34,11,30,3.0091356179463498,7.740787286956697,3.8902519749752447,4.233688266397697,17.34477607810512,98.0,"{'noise_factor': 0.07299907121299996, 'extraction_efficiency': 1.091533626301278, 'temperature_drift': -0.007093703335048319}"
SYN-0735,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2024-10-04T05:12:22.619037,"{'temperature': 30.2, 'humidity': 74.7, 'season': 'monsoon', 'processing_method': 'modern'}",1.629072021479922,1.3770102480461084,2.0609862878016423,2.317028268161265,2.1687716909190446,7.29,156.5,2.34,10.6,"[182, 139, 159]",26,59,81,18,15,37,4.3228248888114775,11.33212122375804,7.3452516292762144,3.7883283114115867,7.442631606768482,96.1,"{'noise_factor': 0.047236222537567235, 'extraction_efficiency': 0.8849865974381176, 'temperature_drift': 0.029943330290768053}"
SYN-0736,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2024-11-09T05:12:22.619163,"{'temperature': 27.6, 'humidity': 75.7, 'season': 'monsoon', 'processing_method': 'commercial'}",1.5382958273099587,1.2179127371271048,1.7538592429660789,2.198281191238271,2.084321841858758,6.42,777.8,2.69,11.9,"[178, 145, 204]",30,25,86,29,13,32,2.1261590544537055,5.631613600983037,4.120912311487591,3.0493808353123053,13.174744477408908,93.3,"{'noise_factor': 0.05662706163641662, 'extraction_efficiency': 0.8230843794776349, 'temperature_drift': 0.05410559330618403}"
SYN-0737,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2024-10-14T05:12:22.619230,"{'temperature': 38.1, 'humidity': 46.7, 'season': 'summer', 'processing_method': 'organic'}",1.3657455668153304,1.1670620865314816,1.6951683583746946,2.1760153553793593,2.026753645925376,6.04,1050.5,3.36,19.2,"[70, 119, 197]",31,26,100,28,14,23,2.497855016342967,9.588353266479439,6.168628908027721,4.270767633885594,16.971697587006933,88.7,"{'noise_factor': 0.06673876380324094, 'extraction_efficiency': 1.2049712017608694, 'temperature_drift': 0.03497669585281619}"
SYN-0738,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-03-20T05:12:22.619308,"{'temperature': 16.5, 'humidity': 61.1, 'season': 'winter', 'processing_method': 'organic'}",2.1808188918983866,1.8864308789723137,2.470074777238761,2.9064756214787146,2.7618943431203884,7.08,506.4,2.35,21.6,"[192, 243, 79]",26,72,42,14,18,62,16.81265627647135,9.881265276274437,25.914923319054783,12.613783140549796,24.768580289596915,98.0,"{'noise_factor': 0.056894447771004275, 'extraction_efficiency': 1.233023642441217, 'temperature_drift': -0.028815712348711813}"
SYN-0739,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-04-29T05:12:22.619408,"{'temperature': 28.8, 'humidity': 75.6, 'season': 'monsoon', 'processing_method': 'modern'}",1.6363368369374347,1.1399873687350257,1.794352974233171,2.207124973508034,1.9735148592224347,5.11,141.1,3.7,24.9,"[216, 156, 224]",32,24,91,30,18,23,2.848431959355615,10.384568101286042,6.823651725702951,4.228047740254982,19.77488833823934,98.0,"{'noise_factor': 0.06838022880840211, 'extraction_efficiency': 1.2504767451015102, 'temperature_drift': -0.0016899758808762478}"
SYN-0740,Synthetic_Neem_Purified,gaussian_noise_augmentation,2024-11-25T05:12:22.619470,"{'temperature': 23.5, 'humidity': 44.6, 'season': 'winter', 'processing_method': 'traditional'}",2.5479269197856373,2.0803950727311493,2.8871787757928145,3.278124422659296,3.0474914356366165,6.94,718.4,2.56,16.9,"[81, 162, 124]",18,80,42,18,14,69,11.055141561259129,17.084912985506403,26.4760346186734,29.630480080503386,16.537424675020585,98.0,"{'noise_factor': 0.07106839012490498, 'extraction_efficiency': 1.235496910615315, 'temperature_drift': -0.02151110081521904}"
SYN-0741,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2024-11-29T05:12:22.619526,"{'temperature': 27.8, 'humidity': 43.7, 'season': 'winter', 'processing_method': 'commercial'}",1.4069081876070164,1.0299653790853418,1.5012586759214497,2.1857044527438,1.9933413797594455,6.71,621.3,1.83,15.3,"[101, 73, 185]",46,30,60,21,11,50,8.319683629173518,11.05917515385455,14.262426420214348,7.839139171540669,5.107355891285519,98.0,"{'noise_factor': 0.07501257670386377, 'extraction_efficiency': 1.0472149623985834, 'temperature_drift': 0.041819598281528536}"
SYN-0742,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-09-06T05:12:22.619579,"{'temperature': 24.2, 'humidity': 50.3, 'season': 'winter', 'processing_method': 'commercial'}",2.0656381895087783,1.979242406818318,2.597145192898175,2.856045772897526,2.8008183807541505,5.49,952.7,3.22,13.2,"[227, 248, 88]",25,73,44,17,15,80,18.866060336776382,11.474359616554471,23.21240245278886,13.34573953108037,24.532469399415504,98.0,"{'noise_factor': 0.0769277153599319, 'extraction_efficiency': 1.1540131707756025, 'temperature_drift': 0.04218407774637451}"
SYN-0743,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-03-18T05:12:22.619638,"{'temperature': 22.3, 'humidity': 67.7, 'season': 'winter', 'processing_method': 'commercial'}",1.6107828531089172,1.4080274558745627,1.907723732870186,2.3976003835304667,2.17075533639437,7.15,448.6,3.29,20.0,"[119, 178, 164]",22,50,70,17,9,30,5.300629712514146,16.102069842827635,8.832977166922308,4.528455876939945,12.871854931609448,98.0,"{'noise_factor': 0.04746188113981077, 'extraction_efficiency': 1.2088581508654086, 'temperature_drift': 0.01874566157194565}"
SYN-0744,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-05-21T05:12:22.619693,"{'temperature': 35.5, 'humidity': 44.7, 'season': 'summer', 'processing_method': 'commercial'}",2.4208057797069364,2.0988087547446517,2.7783871652549563,3.0236456404982883,3.095251244068313,7.5,1098.7,3.64,13.8,"[79, 181, 252]",17,84,45,23,17,86,10.12397631036536,18.06989886353653,20.79092673227329,26.66617157086045,13.900805808869032,79.9,"{'noise_factor': 0.06542612483439714, 'extraction_efficiency': 1.0006858712925104, 'temperature_drift': -0.00023988082237225787}"
SYN-0745,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-11-28T05:12:22.619751,"{'temperature': 29.8, 'humidity': 92.2, 'season': 'monsoon', 'processing_method': 'commercial'}",2.087159459544708,1.7983290029109842,2.5562820308562073,2.8254771087094377,2.774730871221964,6.24,429.5,2.95,21.2,"[146, 123, 53]",31,67,41,21,27,83,13.984977142596568,6.49311549006384,24.249881754111055,11.378655284502278,17.082213982185714,76.3,"{'noise_factor': 0.061542227773605795, 'extraction_efficiency': 0.8810995768606245, 'temperature_drift': -0.007725272166648771}"
SYN-0746,Synthetic_Neem_Purified,gaussian_noise_augmentation,2024-10-01T05:12:22.619811,"{'temperature': 35.0, 'humidity': 72.4, 'season': 'monsoon', 'processing_method': 'modern'}",2.3453332804692777,2.1996942593731585,2.842186738515713,3.1350652087809268,2.9752705854094343,7.71,820.5,1.32,24.7,"[116, 193, 204]",14,71,37,22,17,70,8.411190376335565,17.272065820039654,21.87152566474356,18.416702019270446,10.258963740109799,96.0,"{'noise_factor': 0.05170506053045744, 'extraction_efficiency': 1.00540290654506, 'temperature_drift': 0.027699879282613006}"
SYN-0747,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-03-21T05:12:22.619864,"{'temperature': 29.5, 'humidity': 36.7, 'season': 'summer', 'processing_method': 'traditional'}",1.4525472516722866,1.1669664199062846,1.742880063146544,2.086681541852771,1.958182213641961,5.81,714.1,2.64,14.6,"[208, 83, 90]",38,23,88,34,14,23,1.8547670359057717,6.845430746218341,4.762549595610606,2.7458986942146013,10.823031218718368,98.0,"{'noise_factor': 0.03615891562220275, 'extraction_efficiency': 0.9093737999472842, 'temperature_drift': -0.024840621371561927}"
SYN-0748,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-01-05T05:12:22.619916,"{'temperature': 23.1, 'humidity': 46.3, 'season': 'winter', 'processing_method': 'traditional'}",1.208570352432889,0.9807055256315396,1.6143352395551527,2.094903042257346,1.914246128016899,6.01,1115.4,2.2,18.4,"[161, 200, 225]",37,34,63,18,15,55,14.05575466312984,13.215015295044541,12.074561322309512,7.009303421136327,6.28201382595776,98.0,"{'noise_factor': 0.0650555295363415, 'extraction_efficiency': 1.2209556740732077, 'temperature_drift': -0.02274700934575285}"
SYN-0749,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2024-10-24T05:12:22.619973,"{'temperature': 16.6, 'humidity': 40.4, 'season': 'winter', 'processing_method': 'modern'}",1.705160754305755,1.4410154173777256,2.0206388241270044,2.2734243758366834,2.1228440591615945,6.29,238.0,3.02,23.5,"[86, 209, 219]",25,48,80,20,12,28,5.135069176897669,18.632083676787968,6.528252983560617,5.660743464806279,9.546535064141603,98.0,"{'noise_factor': 0.04737665051367725, 'extraction_efficiency': 1.0880107220913635, 'temperature_drift': -0.010303263103130497}"
SYN-0750,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-07-01T05:12:22.620026,"{'temperature': 32.8, 'humidity': 80.8, 'season': 'monsoon', 'processing_method': 'traditional'}",1.3676779920380135,0.8488069233168081,1.5867210058504555,2.150393143012319,1.9673532670421687,6.63,605.6,2.28,13.8,"[154, 188, 109]",46,31,64,21,15,43,10.035665543815774,9.713287328082743,11.910085032577298,4.637419070522577,3.2486507096465083,77.4,"{'noise_factor': 0.05042020995998076, 'extraction_efficiency': 0.8872749947288345, 'temperature_drift': 0.026274036768040035}"
SYN-0751,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-07-02T05:12:22.620113,"{'temperature': 27.0, 'humidity': 80.7, 'season': 'monsoon', 'processing_method': 'commercial'}",1.376298090925342,0.9251529746568558,1.6369799053713832,2.1924712662114043,1.772675053622858,5.66,551.4,3.35,21.5,"[108, 182, 101]",48,37,68,20,11,43,6.847877817531844,7.025097830436747,10.17675385048429,3.5485182212852506,4.400571208995943,75.9,"{'noise_factor': 0.05540042142981906, 'extraction_efficiency': 0.809060524892173, 'temperature_drift': -0.08277543588218973}"
SYN-0752,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-09-01T05:12:22.620185,"{'temperature': 23.7, 'humidity': 40.9, 'season': 'winter', 'processing_method': 'commercial'}",2.27150205968033,1.8447188299056676,2.529270571159471,2.907139752292803,2.6034411122055725,7.49,1057.3,3.26,20.4,"[51, 103, 60]",22,66,46,21,21,64,20.291719074207002,7.965625436371802,23.334908353720884,12.418242012209799,23.438223109705028,98.0,"{'noise_factor': 0.06760697643620667, 'extraction_efficiency': 1.2004896200141144, 'temperature_drift': -0.016657082783956723}"
SYN-0753,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-01-23T05:12:22.620240,"{'temperature': 36.0, 'humidity': 47.6, 'season': 'summer', 'processing_method': 'traditional'}",2.4388045728700383,2.1178656198738564,2.768267193474788,3.2004239051138503,3.0327303272468855,6.83,251.4,1.0,22.8,"[188, 130, 181]",16,71,41,22,16,68,12.459020105834663,18.85227592448719,23.441518841146767,32.22452405384877,13.036983720568022,80.4,"{'noise_factor': 0.04172198420812476, 'extraction_efficiency': 1.2353915318423438, 'temperature_drift': 0.0004774512252734081}"
SYN-0754,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-12-22T05:12:22.620295,"{'temperature': 29.4, 'humidity': 94.9, 'season': 'monsoon', 'processing_method': 'organic'}",2.211293607418747,1.8528425411120066,2.531587084103591,2.8350376478001222,2.756390294849128,6.67,871.9,2.04,10.7,"[135, 58, 228]",26,77,41,13,19,64,20.072075008134792,12.232076787258189,30.120023981201566,12.358354846464566,24.703176742898773,86.8,"{'noise_factor': 0.034173522684122375, 'extraction_efficiency': 1.203419329956379, 'temperature_drift': 0.008439975340860715}"
SYN-0755,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-12-15T05:12:22.620353,"{'temperature': 27.0, 'humidity': 91.1, 'season': 'monsoon', 'processing_method': 'modern'}",2.275856326971768,1.8626955717169609,2.5735119888799467,2.9160965868713795,2.7691563566928314,6.4,707.7,1.81,13.9,"[141, 201, 108]",26,59,40,22,21,78,20.36352801001513,9.889836270367253,31.30798769327514,14.428073936644292,22.78165386448997,78.1,"{'noise_factor': 0.0407942804892244, 'extraction_efficiency': 1.2173521079933183, 'temperature_drift': 0.026787970613170606}"
